Feature,Type,Coefficient,Importance
model,Text,-0.053361232147647666,0.053361232147647666
mr,Text,-0.05331144681906876,0.05331144681906876
pork,Text,-0.05317828546231705,0.05317828546231705
album fundraiser,Text,0.0530741362683746,0.0530741362683746
tray,Text,-0.05300693624891051,0.05300693624891051
quest,Text,0.052676194898983945,0.052676194898983945
keep,Text,-0.052659956322236766,0.052659956322236766
one,Text,0.052586679434256114,0.052586679434256114
fashionable,Text,-0.05250701121979543,0.05250701121979543
steam,Text,-0.052466528633993766,0.052466528633993766
pickup,Text,-0.05215738401628553,0.05215738401628553
mat,Text,-0.05214927239475738,0.05214927239475738
bear,Text,-0.05191906766928009,0.05191906766928009
help fund,Text,0.051789807938682444,0.051789807938682444
explore,Text,0.05170348910220305,0.05170348910220305
realm,Text,-0.05167914755333607,0.05167914755333607
hemp,Text,0.05123926341805223,0.05123926341805223
literacy,Text,-0.05109960552364028,0.05109960552364028
store,Text,-0.05103727388971644,0.05103727388971644
sexual,Text,0.05099671012014767,0.05099671012014767
automated,Text,0.05096170707943271,0.05096170707943271
category_Romance,Category,-0.05056473970080443,0.05056473970080443
color,Text,0.04991845694743879,0.04991845694743879
cotton,Text,-0.04991299056205126,0.04991299056205126
revive,Text,-0.04944636874960224,0.04944636874960224
area,Text,-0.049302955791200385,0.049302955791200385
recital,Text,0.049279174782690595,0.049279174782690595
monkey,Text,-0.04924807048834822,0.04924807048834822
andy,Text,0.04900997315346803,0.04900997315346803
promise,Text,-0.04897179169540318,0.04897179169540318
pay,Text,0.0485710248651034,0.0485710248651034
guard,Text,0.048234520175692124,0.048234520175692124
category_Punk,Category,-0.047960231681905996,0.047960231681905996
cone,Text,0.04785188898318755,0.04785188898318755
session,Text,0.047851079329411184,0.047851079329411184
adventure book,Text,0.04773581579462367,0.04773581579462367
ghost,Text,0.04768935035382253,0.04768935035382253
decision,Text,-0.04762639219735634,0.04762639219735634
lion,Text,-0.04756269893312081,0.04756269893312081
venice,Text,-0.047302963442123855,0.047302963442123855
eat,Text,0.04729621365383842,0.04729621365383842
sandal,Text,-0.04720859614886638,0.04720859614886638
pittsburgh,Text,0.047109581784159624,0.047109581784159624
hey,Text,-0.04683994902854439,0.04683994902854439
hug,Text,-0.04683828734610379,0.04683828734610379
killed,Text,0.046834558284333166,0.046834558284333166
casual,Text,0.04662355203335462,0.04662355203335462
naturally,Text,0.04654091749432458,0.04654091749432458
ipad,Text,0.046473116535660296,0.046473116535660296
weather,Text,-0.0464280845196545,0.0464280845196545
pressure,Text,-0.046172753596723654,0.046172753596723654
alternative,Text,0.04615845923656365,0.04615845923656365
art photography,Text,-0.04611279562915706,0.04611279562915706
bio,Text,-0.045943640381834266,0.045943640381834266
sydney,Text,-0.04592282847358244,0.04592282847358244
keith,Text,0.0457065690075431,0.0457065690075431
electronics,Text,0.04521860728026153,0.04521860728026153
paris,Text,0.0451544054537018,0.0451544054537018
crush,Text,0.04497345457304643,0.04497345457304643
massive,Text,0.04493296547485998,0.04493296547485998
bud,Text,-0.04461004462797269,0.04461004462797269
wilson,Text,-0.04455383998650072,0.04455383998650072
boy,Text,-0.04447419300312881,0.04447419300312881
ninja,Text,0.04435123162834941,0.04435123162834941
category_Theater,Category,0.04435001713870004,0.04435001713870004
theatre,Text,-0.04423391982054412,0.04423391982054412
insect,Text,-0.04383389111461816,0.04383389111461816
love song,Text,-0.04383173601672505,0.04383173601672505
sierra,Text,0.04370694160621148,0.04370694160621148
print run,Text,-0.04362888376719832,0.04362888376719832
scratch,Text,0.043513559030695405,0.043513559030695405
vault,Text,0.04347109025433927,0.04347109025433927
experimental,Text,0.04337468987213435,0.04337468987213435
solo album,Text,0.04335002984289874,0.04335002984289874
monster,Text,0.04303246580149721,0.04303246580149721
first ever,Text,0.042934146688886454,0.042934146688886454
heart,Text,-0.04228027742253812,0.04228027742253812
collector,Text,-0.04222834738302766,0.04222834738302766
turtle,Text,0.042016274211040365,0.042016274211040365
cream,Text,0.041599401949372984,0.041599401949372984
cat,Text,0.04152703204187432,0.04152703204187432
laundry,Text,0.041496073631692096,0.041496073631692096
eats,Text,-0.04141985203210152,0.04141985203210152
carnival,Text,-0.04064680693074286,0.04064680693074286
adoption,Text,0.040638038023143995,0.040638038023143995
swing,Text,0.04057858344610366,0.04057858344610366
shack,Text,-0.04017044903154497,0.04017044903154497
feather,Text,0.039995337961975116,0.039995337961975116
storm,Text,0.039786079766673574,0.039786079766673574
broadway,Text,-0.03975532167731644,0.03975532167731644
super,Text,-0.03973974912328187,0.03973974912328187
nest,Text,-0.039622234411004695,0.039622234411004695
circle,Text,-0.039361744926487044,0.039361744926487044
wanted,Text,-0.03922661560285887,0.03922661560285887
exposure,Text,0.03918790508579952,0.03918790508579952
contact,Text,-0.039132446061307606,0.039132446061307606
youth,Text,-0.038884412324077744,0.038884412324077744
clan,Text,0.03847223805077978,0.03847223805077978
live action,Text,0.03839306637144073,0.03839306637144073
kong,Text,0.03821100659741581,0.03821100659741581
bliss,Text,-0.038168407550117814,0.038168407550117814
human,Text,-0.0380701553517466,0.0380701553517466
category_Plays,Category,-0.03799272565601961,0.03799272565601961
athletic,Text,0.03787478544766623,0.03787478544766623
stuck,Text,0.03768338772413661,0.03768338772413661
trafficking,Text,-0.037439539837052525,0.037439539837052525
sausage,Text,0.03741058377064287,0.03741058377064287
engraved,Text,-0.03728713991837369,0.03728713991837369
thing,Text,0.03717498191016353,0.03717498191016353
rush,Text,-0.037045238700371005,0.037045238700371005
following,Text,0.03697723825321711,0.03697723825321711
lynn,Text,-0.036956051525984315,0.036956051525984315
shake,Text,-0.03694867214728248,0.03694867214728248
wine,Text,-0.03693337948323783,0.03693337948323783
note,Text,0.036835592897337455,0.036835592897337455
divine,Text,-0.03682853973010775,0.03682853973010775
let,Text,-0.03667310244569715,0.03667310244569715
bump,Text,0.03665535354101826,0.03665535354101826
whatever,Text,-0.036539785599954924,0.036539785599954924
lesbian,Text,-0.03620718167184896,0.03620718167184896
shell,Text,-0.03615072394123145,0.03615072394123145
vacuum,Text,0.03603106461161251,0.03603106461161251
textbook,Text,-0.035878666509835185,0.035878666509835185
sight,Text,0.03584686792410695,0.03584686792410695
tom,Text,-0.03583917287551813,0.03583917287551813
luxury,Text,0.03581849144887808,0.03581849144887808
joshua,Text,0.03567221566100016,0.03567221566100016
reality tv,Text,0.03550055704240296,0.03550055704240296
country_CA,Category,0.03535733423367572,0.03535733423367572
glory,Text,-0.03518565386707076,0.03518565386707076
une,Text,-0.03517803849751512,0.03517803849751512
animated,Text,-0.034919824241889566,0.034919824241889566
weird,Text,-0.0348815306571236,0.0348815306571236
greeting card,Text,0.03485367152629922,0.03485367152629922
lapse,Text,-0.034570314707686664,0.034570314707686664
final,Text,0.03438327939305045,0.03438327939305045
initiative,Text,0.03435739862201893,0.03435739862201893
much,Text,-0.03430584876637593,0.03430584876637593
delicious,Text,-0.03417563845382334,0.03417563845382334
wood,Text,0.03383223691080699,0.03383223691080699
visual,Text,0.033799843993528325,0.033799843993528325
found,Text,0.033793988121308335,0.033793988121308335
specific,Text,0.03377088759143634,0.03377088759143634
art craft,Text,0.03373187383454742,0.03373187383454742
tell story,Text,-0.033510854573065865,0.033510854573065865
work,Text,0.03344206041936036,0.03344206041936036
teach,Text,-0.03340990313846573,0.03340990313846573
cd,Text,0.03325117164059781,0.03325117164059781
sparrow,Text,0.03307041210955655,0.03307041210955655
heroic,Text,-0.03289530264849879,0.03289530264849879
need help,Text,-0.032870483894610086,0.032870483894610086
tarot deck,Text,-0.03282760976689131,0.03282760976689131
touch,Text,0.03271264780523204,0.03271264780523204
mix,Text,-0.032520824800898095,0.032520824800898095
personality,Text,-0.032443051473441786,0.032443051473441786
kickstarter campaign,Text,0.032157683978927216,0.032157683978927216
jewel,Text,-0.03169110432789419,0.03169110432789419
launch_day,Numeric,-0.031250645117836796,0.031250645117836796
retreat,Text,-0.031040332245409304,0.031040332245409304
fuel,Text,0.03092226461547631,0.03092226461547631
dude,Text,0.030909028667063007,0.030909028667063007
category_Fashion,Category,0.030890014452547604,0.030890014452547604
video project,Text,-0.030822869737423784,0.030822869737423784
bikini,Text,0.030795932113860287,0.030795932113860287
box,Text,0.030706801298439158,0.030706801298439158
cloth,Text,0.030681034707505724,0.030681034707505724
recording,Text,-0.030560585990490056,0.030560585990490056
former,Text,-0.03008265514176515,0.03008265514176515
glow,Text,0.02977806104772585,0.02977806104772585
hate,Text,-0.029625269824974283,0.029625269824974283
glass,Text,0.029436067811533736,0.029436067811533736
across america,Text,-0.029271848383726564,0.029271848383726564
colorful,Text,-0.029198910964737576,0.029198910964737576
independence,Text,0.029100168053051056,0.029100168053051056
ray,Text,-0.029062052410568733,0.029062052410568733
letter,Text,-0.028853295550136236,0.028853295550136236
peak,Text,0.028547322920639356,0.028547322920639356
curtain,Text,0.028401360560961413,0.028401360560961413
bug,Text,-0.02817326998854444,0.02817326998854444
apps,Text,0.02810301932598394,0.02810301932598394
wonder,Text,-0.028077097035382394,0.028077097035382394
fringe festival,Text,-0.02794138200879306,0.02794138200879306
domestic,Text,0.02786600102388332,0.02786600102388332
reboot,Text,-0.027672505124520262,0.027672505124520262
every day,Text,0.027409477945194802,0.027409477945194802
singer songwriter,Text,-0.02733466010884572,0.02733466010884572
impossible,Text,0.027328311194511436,0.027328311194511436
photograph,Text,0.027320511902741727,0.027320511902741727
gnome,Text,-0.027305761460084177,0.027305761460084177
playground,Text,0.027222486436264362,0.027222486436264362
corp,Text,0.027219320092493268,0.027219320092493268
happy,Text,-0.027101871998094634,0.027101871998094634
benjamin,Text,-0.02710058939390024,0.02710058939390024
origami,Text,-0.026936613307630673,0.026936613307630673
easter,Text,0.026876256304961765,0.026876256304961765
buster,Text,0.026713233712807254,0.026713233712807254
noble,Text,-0.026688682018505334,0.026688682018505334
translation,Text,-0.026656984948323297,0.026656984948323297
tyler,Text,-0.026626584329184525,0.026626584329184525
slayer,Text,0.026617921743482112,0.026617921743482112
lady,Text,0.026487499049807777,0.026487499049807777
short horror,Text,0.026212285871223567,0.026212285871223567
kung fu,Text,0.026115005691587506,0.026115005691587506
last day,Text,-0.026084354414927166,0.026084354414927166
sweden,Text,0.025999228782557914,0.025999228782557914
wave,Text,0.02599607264958708,0.02599607264958708
stainless,Text,-0.02595395974269254,0.02595395974269254
opening,Text,-0.025941006736974248,0.025941006736974248
chasing,Text,-0.025919644612947088,0.025919644612947088
emerald,Text,0.025797105704448015,0.025797105704448015
untold,Text,-0.02572587934870845,0.02572587934870845
beautiful,Text,-0.025699134215895758,0.025699134215895758
starring,Text,0.02558453238506335,0.02558453238506335
category_Weaving,Category,0.025560364631482025,0.025560364631482025
lyric,Text,0.025523663778310085,0.025523663778310085
street,Text,-0.025304607808115578,0.025304607808115578
decade,Text,-0.025252008845636463,0.025252008845636463
seat,Text,0.025224162743773787,0.025224162743773787
classic,Text,0.025147121980166276,0.025147121980166276
campaign,Text,0.025098294878089587,0.025098294878089587
couch,Text,0.0250839010908205,0.0250839010908205
jason,Text,0.02504761290857222,0.02504761290857222
cannon,Text,0.024965830488986693,0.024965830488986693
front,Text,-0.02493248482285779,0.02493248482285779
seven,Text,0.02484562191819563,0.02484562191819563
poe,Text,-0.024545409313952292,0.024545409313952292
spinner,Text,-0.02454217893537217,0.02454217893537217
surreal,Text,0.024485965795894425,0.024485965795894425
robotic,Text,0.0244687340780484,0.0244687340780484
poor,Text,0.02433021430913493,0.02433021430913493
dying,Text,0.024248367331388347,0.024248367331388347
shock,Text,0.024197619206715752,0.024197619206715752
robert,Text,0.02413946480717455,0.02413946480717455
collar,Text,-0.02412530103867532,0.02412530103867532
aftermath,Text,-0.024046687393027746,0.024046687393027746
combat,Text,0.02395297095238174,0.02395297095238174
nathan,Text,-0.02367076414483052,0.02367076414483052
mixing,Text,-0.023475645699853727,0.023475645699853727
sacred,Text,0.023430137850258603,0.023430137850258603
national tour,Text,-0.023241289099393807,0.023241289099393807
muse,Text,-0.023208010781875177,0.023208010781875177
gate,Text,0.022787297881324553,0.022787297881324553
coffee shop,Text,0.02265968842062828,0.02265968842062828
spain,Text,0.02260081380807183,0.02260081380807183
game player,Text,-0.022564922016636138,0.022564922016636138
revisited,Text,0.022554455537672664,0.022554455537672664
leg,Text,-0.022217511117591533,0.022217511117591533
public,Text,0.022025397094345117,0.022025397094345117
san diego,Text,0.021832605506086015,0.021832605506086015
trio,Text,0.021716361994650848,0.021716361994650848
dome,Text,0.021345343056709105,0.021345343056709105
flat,Text,0.0211838395819793,0.0211838395819793
might,Text,0.021131988698478172,0.021131988698478172
messenger,Text,-0.020971647879921375,0.020971647879921375
british,Text,-0.020785886539044972,0.020785886539044972
prep,Text,0.020535142698537484,0.020535142698537484
leaf,Text,0.020489122909743307,0.020489122909743307
berry,Text,0.02046679875781986,0.02046679875781986
old school,Text,0.02043473518565626,0.02043473518565626
medieval,Text,-0.020414378198571677,0.020414378198571677
jar,Text,0.020399386947972817,0.020399386947972817
cooper,Text,-0.020346287996955915,0.020346287996955915
revival,Text,-0.020226452195075705,0.020226452195075705
releasing,Text,-0.020120339749650565,0.020120339749650565
remembering,Text,0.01995518666781402,0.01995518666781402
night,Text,-0.01990688000026496,0.01990688000026496
shared,Text,-0.01987650436411195,0.01987650436411195
ingredient,Text,-0.01975640648208477,0.01975640648208477
dvd,Text,0.01973811933720495,0.01973811933720495
main_category_Design,Category,0.019568616181329032,0.019568616181329032
category_Sculpture,Category,-0.019459322297731913,0.019459322297731913
horizon,Text,0.019347520510600406,0.019347520510600406
cre,Text,-0.019130130228623664,0.019130130228623664
category_Stationery,Category,0.019101067301745808,0.019101067301745808
acrylic,Text,-0.01902711973831949,0.01902711973831949
changing,Text,0.01879069434053759,0.01879069434053759
common,Text,0.01830781591689822,0.01830781591689822
sequel,Text,0.018115512914407893,0.018115512914407893
outer,Text,-0.018021692484762885,0.018021692484762885
conservation,Text,-0.017547020362761928,0.017547020362761928
